item_name,item_id,item_ean,price,currency,item_brand,item_category,quantity,discount,archivo_origen,carpeta_origen,coupon,index,item_internal_id,item_list_name,item_provider,item_provider_type,item_shipping,item_sms,item_variant
limpiamaquinas-lavavajillas-power-2en1-carrefour-expert-250-ml,814015,3560071232078,1.55,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,10,642402376,catalog,carrefour,carrefour,home_delivery|drive,814015,
lejia-efecto-antirrotura-carrefour-2-l,482610,8431876064254,1.36,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,11,521008445,catalog,carrefour,carrefour,home_delivery|drive,482610,
set-3-estropajo-con-esponja-carrefour,555658,3560071551414,0.9,EUR,carrefour-expert,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,12,vc4aecomm-555658,catalog,carrefour,carrefour,home_delivery|drive,555658,
friegasuelos-flor-delicada-don-limpio-15-l-,940233,8001090501233,3.85,EUR,don-limpio,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,directo/sobre-producto/_2-unidad--50,13,vc4aecomm-940233,catalog,carrefour,carrefour,home_delivery|drive,940233,
guante-satinado-de-latex-carrefour--m-2-ud---amarillo,947053,8431876243109,0.7,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,14,2005530064,catalog,carrefour,carrefour,home_delivery|drive,947053,
gel-para-lavavajillas-all-in-1-carrefour-expert-32-lavados,104140,3560071245900,2.99,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,15,651302980,catalog,carrefour,carrefour,home_delivery|drive,104140,
papel-de-aluminio-albal-30-metros,007736,8410208211801,5.09,EUR,albal,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,16,521001377,catalog,carrefour,carrefour,home_delivery|drive,007736,
antihumedad-recambio-carrefour-expert-1-ud,718398,8431876115208,2.1,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,17,521002176,catalog,carrefour,carrefour,home_delivery|drive,718398,
quitagrasas-recambio-kh-7-780-ml,733644,8420822130396,3.45,EUR,kh-7,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,18,vc4aecomm-733644,catalog,carrefour,carrefour,home_delivery|drive,733644,
limpiador-desinfectante-de-banos-sin-lejia-carrefour-750-ml,532270,8431876286847,1.55,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,19,vc4aecomm-532270,catalog,carrefour,carrefour,home_delivery|drive,532270,
pila-8-ud--slimp-lr03-nn-,706911,3616474539853,1.59,EUR,simpl,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,20,vc4a-17927162,catalog,carrefour,carrefour,home_delivery|drive,706911,
colgador-wc-poder-activo-aroma-limon-bref-2-ud,440708,8410436224840,2.79,EUR,bref,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,21,713315978,catalog,carrefour,carrefour,home_delivery|drive,440708,
papel-de-horno-en-rollo-carrefour-15-metros,467794,8431876253986,2.09,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,22,prod392803,catalog,carrefour,carrefour,home_delivery|drive,467794,
gel-para-lavavajillas-todo-en-1-carrefour-900-ml,445605,3560071152628,4.25,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,23,vc4aecomm-445605,catalog,carrefour,carrefour,home_delivery|drive,445605,
papel-higienico-megarollo-scottex-24-rollos,775980,5029053038599,16.05,EUR,scottex-megarollo,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=120.html,limpieza_del_hogar,,24,767508510,catalog,carrefour,carrefour,home_delivery|drive,775980,
lejia-perfumada-con-detergente-frescor-marino-carrefour-5-l,147467,8431876248395,2.75,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,1,863606168,catalog,carrefour,carrefour,home_delivery|drive,147467,
fregona-tiras-carrefour-home---estampado,644625,3608142944427,1.09,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,2,vc4a-22743144,catalog,carrefour,carrefour,home_delivery|drive,644625,
plato-de-postre-de-vidrio-opal-simpl-18-cm,011668,3616479228615,0.99,EUR,simpl,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,3,vc4a-18777954,catalog,carrefour,carrefour,home_delivery|drive,011668,
palo-de-acero-carrefour-22x22x130-cm,805915,3390500147549,0.99,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,4,2013790069,catalog,carrefour,carrefour,home_delivery|drive,805915,
pila-8-ud--slimp-lr06-nn,706891,3616474539860,1.59,EUR,simpl,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,5,vc4a-17927164,catalog,carrefour,carrefour,home_delivery|drive,706891,
quitamanchas-ropa-oxi-blanco-expert-carrefour-1-kg,277585,3560071440602,3.09,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,6,526414019,catalog,carrefour,carrefour,home_delivery|drive,277585,
bolsa-de-basura-plastico-reciclado-especial-jardin-carrefour-essential-100l-10-ud,315131,3616952917272,2.65,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,7,vc4a-27364317,catalog,carrefour,carrefour,home_delivery|drive,315131,
suavizante-concentrado-lavanda-essential-carrefour-80-lavados,372071,3560071505240,1.8,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,8,vc4aecomm-372071,catalog,carrefour,carrefour,home_delivery|drive,372071,
lavavajillas-a-mano-ultra-fairy-1410-ml,095417,4015600445027,5.39,EUR,fairy-ultra,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,9,696405328,catalog,carrefour,carrefour,home_delivery|drive,095417,
bolsas-de-basura-residuos-organicos-carrefour-essential-20l-20-ud,316271,3616952917227,1.25,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,10,vc4aecomm-316271,catalog,carrefour,carrefour,home_delivery|drive,316271,
insecticida-moscas-y-mosquitos-carrefour-750-ml,231443,8431876002829,2.25,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,11,521001833,catalog,carrefour,carrefour,home_delivery|drive,231443,
bolsas-de-congelacion-grandes-carrefour-15-ud,403974,8431876277739,1.3,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,12,fprod1460579,catalog,carrefour,carrefour,home_delivery|drive,403974,
limpiador-en-gel-para-el-bano-carrefour-expert-15-l,579221,3560071551490,1.47,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,13,vc4aecomm-579221,catalog,carrefour,carrefour,home_delivery|drive,579221,
ambientador-de-varillas-flor-de-jazmin-carrefour-45-ml,841338,8431876264364,2.35,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,14,prod620021,catalog,carrefour,carrefour,home_delivery|drive,841338,
detergente-liquido-aloe-vera-y-flores-de-almendra-dulce-essential-carrefour-44-lavados,593130,3560071544744,3.39,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,15,vc4aecomm-593130,catalog,carrefour,carrefour,home_delivery|drive,593130,
suavizante-concentrado-azul-essential-carrefour-136-lavados,507974,3560071504922,3.09,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,16,vc4aecomm-507974,catalog,carrefour,carrefour,home_delivery|drive,507974,
gel-desatascador-tuberias-expert-carrefour-1-l,487716,8431876282405,1.85,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,17,vc4aecomm-487716,catalog,carrefour,carrefour,home_delivery|drive,487716,
gamuza-atrapa-polvo-carrefour-20-ud,734344,3560071011772,1.2,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,18,521001773,catalog,carrefour,carrefour,home_delivery|drive,734344,
papel-de-cocina-tornado-azul-foxy-1-rollo,334577,8437005901261,5.59,EUR,foxy-tornado,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,directo/sobre-producto/_2-unidad--50,19,671106459,catalog,carrefour,carrefour,home_delivery|drive,334577,
friegasuelos-concentrado-cian-avevi-950-ml,036251,8411582211739,2.19,EUR,asevi,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,20,prod890175,catalog,carrefour,carrefour,home_delivery|drive,036251,
gel-wc-desincrustante-flor-de-cerezo-carrefour-expert-1-l,412306,3560071267216,1.15,EUR,carrefour-expert,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,21,vc4aecomm-412306,catalog,carrefour,carrefour,home_delivery|drive,412306,
toallitas-anti-transferencia-del-color-carrefour-20-ud,391484,3560071163754,1.85,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,22,prod860605,catalog,carrefour,carrefour,home_delivery|drive,391484,
lejia-neutrex-futura-19-l,744365,8410436420952,3.45,EUR,neutrex,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,23,vc4aecomm-744365,catalog,carrefour,carrefour,home_delivery|drive,744365,
ambientador-de-varillas-absorbeolores-bano-carrefour-45-ml,841169,8431876264388,2.35,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=144.html,limpieza_del_hogar,,24,prod610051,catalog,carrefour,carrefour,home_delivery|drive,841169,
papel-higienico-humedo-sensitive-carrefour-70-ud,436717,3560071191498,1.75,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,1,vc4aecomm-436717,catalog,carrefour,carrefour,home_delivery|drive,436717,
detergente-liquido-japon-flor-de-cerezo-essential-carrefour-44-lavados,593109,3560071544027,3.39,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,2,vc4aecomm-593109,catalog,carrefour,carrefour,home_delivery|drive,593109,
friegasuelos-ph-neutro-multisuperficies-essential-carrefour-15-l,494325,3560071525217,1.75,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,3,vc4aecomm-494325,catalog,carrefour,carrefour,home_delivery|drive,494325,
ambientador-automatico-ropa-limpia-recambio-essential-carrefour-1-ud,655028,3560071272340,1.8,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,4,vc4aecomm-655028,catalog,carrefour,carrefour,home_delivery|drive,655028,
papel-de-cocina-jumbo-scottex-1-rollo,505567,5029053013039,3.59,EUR,scottex-jumbo,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,5,521028558,catalog,carrefour,carrefour,home_delivery|drive,505567,
fregona-algodon-carrefour,257402,3608142811323,1.09,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,6,2008102344,catalog,carrefour,carrefour,home_delivery|drive,257402,
ambientador-de-varillas-frutos-rojos-carrefour-45-ml,841167,8431876264340,2.35,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,7,prod610049,catalog,carrefour,carrefour,home_delivery|drive,841167,
quitamanchas-en-polvo-para-ropa-oxigen-power-carrefour-1-kg,276279,3560071440596,3.09,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,8,521011748,catalog,carrefour,carrefour,home_delivery|drive,276279,
ambientador-automatico-flor-de-cerezo-recambio-essential-carrefour-1-ud,655010,3560071272494,1.8,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,9,vc4aecomm-655010,catalog,carrefour,carrefour,home_delivery|drive,655010,
set-50-platos-desechables-de-carton-23-cm-carrefour-home,349291,3616958011547,2.99,EUR,carrefour-home,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,10,vc4a-27077343,catalog,carrefour,carrefour,home_delivery|drive,349291,
lavavajillas-a-mano-para-pieles-sensibles-0-perfume-ecologico-carrefour-eco-planet-500-ml,295380,3560071199333,1.24,EUR,carrefour-eco-planet,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,11,fprod1250064,catalog,carrefour,carrefour,home_delivery|drive,295380,
panuelos-original-scottex-caja-de-70-ud,086200,5029053563596,1.69,EUR,scottex,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,12,854900372,catalog,carrefour,carrefour,home_delivery|drive,086200,
lejia-densoactiva-perfume-menta-carrefour-2-l,482612,8431876061109,1.2,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,13,521013802,catalog,carrefour,carrefour,home_delivery|drive,482612,
alcohol-96-perfumado-en-spray-limpiador-superficies-expert-carrefour-400-ml,614447,8431876296013,2.15,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,14,vc4aecomm-614447,catalog,carrefour,carrefour,home_delivery|drive,614447,
papel-aluminio-reforzado-carrefour-20-metros,697656,3615008895281,3.05,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,15,vc4aecomm-697656,catalog,carrefour,carrefour,home_delivery|drive,697656,
ambientador-automatico-manzana-canela-recambio-essential-carrefour-1-ud,655033,3560071272524,1.8,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,16,vc4aecomm-655033,catalog,carrefour,carrefour,home_delivery|drive,655033,
insecticida-electrico-antimosquitos-liquido-recambio-carrefour-1-ud,231441,8431876015065,1.9,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,17,521001846,catalog,carrefour,carrefour,home_delivery|drive,231441,
detergente-en-pastillas-blanco-puro-puntomatic-8-ud,739190,8410046500457,1.1,EUR,puntomatic,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,18,prod395310,catalog,carrefour,carrefour,home_delivery|drive,739190,
limpiador-madera-expert-carrefour-1-l,466737,3560071525309,1.55,EUR,carrefour-expert,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,19,vc4aecomm-466737,catalog,carrefour,carrefour,home_delivery|drive,466737,
colgador-wc-con-lejia-aroma-limon-verde-carrefour-2-ud,091340,3560071084790,1.25,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,20,700707648,catalog,carrefour,carrefour,home_delivery|drive,091340,
detergente-liquido-poder-quitamanchas-ariel-platinum-40-lavados-,757393,8700216788762,18.99,EUR,ariel,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,directo/sobre-producto/_50-que-vuelve,21,vc4aecomm-757393,catalog,carrefour,carrefour,home_delivery|drive,757393,
bolsas-de-basura-resistente-y-antigoteo-100-reciclado-handy-bag-30l-20-uds,586914,4008871222336,4.69,EUR,handy-bag,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,22,vc4aecomm-586914,catalog,carrefour,carrefour,home_delivery|drive,586914,
ambientador-spray-frutos-rojos-essential-carrefour-300-ml,655021,3560071271985,1.15,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,23,vc4aecomm-655021,catalog,carrefour,carrefour,home_delivery|drive,655021,
papel-cocmaxiroll-crf-6-rollo,799072,3560070271757,4.55,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=168.html,limpieza_del_hogar,,24,521001414,catalog,carrefour,carrefour,home_delivery|drive,799072,
friegasuelos-aroma-lavanda-xanpa-1-l,440703,8437014689082,1.87,EUR,xanpa,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,directo/sobre-producto/_2-unidad--50,1,713315974,catalog,carrefour,carrefour,home_delivery|drive,440703,
bolsas-multiusos-cierre-cremallera-carrefour-expert-25-ud,822153,8431876253931,2.09,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,2,prod410325,catalog,carrefour,carrefour,home_delivery|drive,822153,
desengrasante-multiusos-perfumado-el-milagrito-1-l,233552,8422340000205,2.59,EUR,el-milagrito,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,3,662501681,catalog,carrefour,carrefour,home_delivery|drive,233552,
film-transparente-albal-30-metros,240597,4008871603005,2.49,EUR,albal,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,4,551303125,catalog,carrefour,carrefour,home_delivery|drive,240597,
gel-wc-verde-desincrustante-carrefour-1-l,290150,3560071096793,1.15,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,5,579901489,catalog,carrefour,carrefour,home_delivery|drive,290150,
friegasuelos-concentrado-naranja-avevi-950-ml,036249,8411582211715,2.19,EUR,asevi,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,6,prod890174,catalog,carrefour,carrefour,home_delivery|drive,036249,
pellet-madera-enplus-a1-15-kg-carrefour,065122,8431876345445,4.95,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,7,vc4a-24640133,catalog,carrefour,carrefour,home_delivery|drive,065122,
gel-limpiador-power-con-lejia-carrefour-expert-15-l,526469,3560071196080,1.9,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,8,521001432,catalog,carrefour,carrefour,home_delivery|drive,526469,
quitamanchas-textil-oxygen-power-carrefour-expert-500-ml,395136,3560071460570,1.27,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,9,prod860699,catalog,carrefour,carrefour,home_delivery|drive,395136,
panuelos-family-kleenex-caja-128-ud,875389,5029053579276,2.89,EUR,kleenex,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,10,785318064,catalog,carrefour,carrefour,home_delivery|drive,875389,
toallitas-para-gafas-clean-optic-carrefour-expert-30-ud,573187,3560071260286,1.5,EUR,carrefour-expert,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,11,vc4aecomm-573187,catalog,carrefour,carrefour,home_delivery|drive,573187,
lejia-densa-hogar-carrefour-5-l,436518,8431876281989,3.15,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,12,vc4aecomm-436518,catalog,carrefour,carrefour,home_delivery|drive,436518,
ambientador-electrico-ropa-limpia-essential-recambio-carrefour-1-ud,406628,3560071518608,1.28,EUR,carrefour-essential,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,13,vc4aecomm-406628,catalog,carrefour,carrefour,home_delivery|drive,406628,
papel-higienico-2-capas-confort-carrefour-essential-32-rollos,948832,3560071022686,6.59,EUR,carrefour,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,14,818300533,catalog,carrefour,carrefour,home_delivery|drive,948832,
colgador-wc-poder-activo-natura-bref-3-ud,144170,8015100570164,3.89,EUR,bref,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,directo/sobre-producto/_2-unidad--50,15,prod251129,catalog,carrefour,carrefour,home_delivery|drive,144170,
limpiamaquinas-finish-250-ml,119479,8410104702601,3.95,EUR,finish,cat20005-limpieza-del-hogar,1,,limpieza_del_hogar\view-source_https___www.carrefour.es_supermercado_limpieza-del-hogar_cat20005_c_offset=192.html,limpieza_del_hogar,,16,521001505,catalog,carrefour,carrefour,home_delivery|drive,119479,
