nombre,formato,precio,precio_ud/Kg/L,marca,categoria
caldo de pollo calnort sin gluten 12 pastillas,12 pastillas,0.48,0.04,calnort,ladespensa
bocaditos carrefour 370 g,370 g,2.19,5.918918918918918,carrefour,ladespensa
leche entera puleva sin lactosa botella 1 l,botella 1 l,1.49,1.49,puleva,ladespensa
clara de huevo pasteurizada carrefour classic 1 l,1 l,2.85,2.85,carrefour,ladespensa
salmorejo carrefour classic 1 l,1 l,2.19,2.19,carrefour,ladespensa
ladrillos de goma sabor fresa y pica pica carrefour classic sin gluten 200 g,200 g,1.34,6.7,carrefour,ladespensa
crema de cacao con avellanas nutella 1 kg,1 kg,8.49,8.49,nutella,ladespensa
mini empanadillas de atun carrefour 400 g,400 g,1.62,4.05,carrefour,ladespensa
yogur natural carrefour classic pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,0.81,1.62,carrefour,ladespensa
arroz integral para microondas brillante pack de 2 unidades de 125 g,pack de 2 unidades de 125 g,1.25,5.0,brillante,ladespensa
pasta macarron rigatoni garofalo 500 g,500 g,1.84,3.68,garofalo,ladespensa
natilla de chocolate alta en proteinas valio profeel protein  sin lactosa 180 g,180 g,1.79,9.944444444444445,valio protein,ladespensa
natillas de galleta carrefour pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,1.05,2.1,carrefour,ladespensa
leche semidesnatada pascual botella 15 l,botella 15 l,1.93,0.12866666666666665,pascual,ladespensa
tiras de maiz bbq orginal fritos sin gluten 146 g,146 g,1.72,11.78082191780822,cheetos,ladespensa
yogur sabor limon galleta fresa y macedonia danone sin gluten pack de 8 unidades de 120 g,pack de 8 unidades de 120 g,1.99,2.0729166666666665,danone,ladespensa
barrita de galleta crujiente cubierta de chocolate pack 5 unidades de 415 g,pack 5 unidades de 415 g,3.65,0.73,kit kat,ladespensa
galletas maria carrefour classic 800 g,800 g,1.4,1.7499999999999998,carrefour,ladespensa
ketchup light carrefour envase 540 g,540 g,1.52,2.814814814814815,carrefour,ladespensa
pan de molde con cereales y semillas carrefour classic sin gluten 350 g,350 g,2.05,5.857142857142857,carrefour,ladespensa
yogur sabor fresa carrefour classic pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,0.75,1.5,carrefour,ladespensa
patatas paja con aceite de girasol clasic carrefour 200 g,200 g,1.5,7.5,carrefour,ladespensa
cafe molido natural intenso carrefour classic 250 g,250 g,2.75,11.0,carrefour,ladespensa
copos de cereales chocolateados  carrefour kids 500 g,500 g,1.99,3.98,carrefour kids,ladespensa
kefir natural danone activia 345 g,345 g,1.99,5.768115942028986,activia,ladespensa
yogur desnatado proteina con fresa danone sin gluten y sin azucar anadido pack 4 unidades de 105 g,pack 4 unidades de 105 g,1.89,0.4725,danone,ladespensa
galletas de chocolate rellenas de crema oreo 440 g,440 g,4.55,10.34090909090909,oreo,ladespensa
pasta radiatori garofalo 500 g,500 g,1.84,3.68,garofalo,ladespensa
chocolate blanco nestle milkybar 100 g,100 g,2.19,21.9,milkybar,ladespensa
sazonador para fajitas suave old el paso 35 g,35 g,1.47,41.99999999999999,old el paso,ladespensa
rollitos primavera carrefour 225 g,225 g,1.16,5.155555555555555,carrefour,ladespensa
barritas de chocolate con relleno de crema de leche kinder chocolate 100 g,100 g,2.05,20.499999999999996,kinder,ladespensa
gazpacho original con aceite de oliva virgen extra alvalle 1 l,1 l,3.99,3.99,alvalle,ladespensa
ciruelas sin hueso carrefour 200 g,200 g,1.71,8.549999999999999,carrefour,ladespensa
cereales de maiz sin azucar anadido corn flakes carrefour 500 g,500 g,1.5,3.0,carrefour,ladespensa
bebida de soja plus ligera sin azucar vivesoy 1 l,1 l,2.19,2.19,vivesoy,ladespensa
surtido de picos y reganas con aceite de oliva virgen extra classic carrefour 450 g,450 g,1.93,4.288888888888889,carrefour,ladespensa
pasta penne ziti rigate garofalo 500 g,500 g,1.84,3.68,garofalo,ladespensa
galletas doradas al horno zero gullon sin azucar 330 g,330 g,3.25,9.848484848484848,gullon,ladespensa
pan de molde integral rebanada estilo artesano con espelta y toque de miel bimbo 500 g,500 g,3.09,6.18,bimbo,ladespensa
galletas digestive zero gullon sin azucar 300 g,300 g,2.19,7.3,gullon,ladespensa
leche condensada nestle la lechera 450 g,450 g,3.89,8.644444444444444,la lechera,ladespensa
huevo de chocolate con sorpresa minions kinder sorpresa sin gluten 3 ud,3 ud,3.99,1.33,kinder,ladespensa
arroz con leche danone pack de 2 unidades de 130 g,pack de 2 unidades de 130 g,2.15,8.269230769230768,danone,ladespensa
mantequilla facil de untar ligeramente salada lurpak 200 g,200 g,4.79,23.95,lurpak,ladespensa
sandwich de vainilla y chocolate classic carrefour 6 ud,6 ud,2.09,0.34833333333333333,carrefour,ladespensa
sandwich de nata maxibon classic nestle 4 ud,4 ud,6.49,1.6225,maxibon,ladespensa
leche desnatada central lechera asturiana brik 1 l,brik 1 l,1.19,1.19,central lechera asturiana,ladespensa
ketchup orlando sin gluten envase 300 g,300 g,1.61,5.366666666666667,orlando,ladespensa
fingers recetas crujientes la cocinera 320 g,320 g,5.55,17.34375,la cocinera,ladespensa
bifidus cremoso stracciatella danone activia pack de 4 unidades de 115 g,pack de 4 unidades de 115 g,2.69,5.8478260869565215,activia,ladespensa
margarina con sal tulipan sin gluten y sin lactosa 400 g,400 g,2.59,6.475,tulipan,ladespensa
picatostes fritos sabor a ajo carrefour 75 g,75 g,0.6,8.0,carrefour,ladespensa
yogur griego azucarado natural danone oikos sin gluten pack de 4 unidades de 110 g,pack de 4 unidades de 110 g,2.79,6.340909090909091,oikos,ladespensa
esparragos blancos extra 812 carretilla 205 g,205 g,3.49,17.02439024390244,carretilla,ladespensa
galletas rellenas de crema de chocolate principe pack de 3 unidades de 300 g,pack de 3 unidades de 300 g,5.39,5.988888888888888,principe,ladespensa
pizza fresca bianca 4 quesos de lenta fermentacion casa tarradellas 400 g,400 g,4.25,10.625,casa tarradellas,ladespensa
edulcorante liquido carrefour 300 ml,300 ml,1.68,5.6,carrefour,ladespensa
pizza 4 quesos forno di pietra buitoni 350 g,350 g,3.65,10.428571428571429,buitoni,ladespensa
leche condensada carrefour 450 g,450 g,2.65,5.888888888888888,carrefour,ladespensa
berlina glace donuts 6 ud,6 ud,4.45,0.7416666666666667,donuts,ladespensa
aceite de oliva virgen extra dcoop 5 l,5 l,33.9,6.779999999999999,dcoop,ladespensa
leche fermentada liquida de lima limon sin azucar anadido danone danacol sin gluten pack de 6 unidades de 100 g,pack de 6 unidades de 100 g,4.49,7.483333333333334,danacol,ladespensa
pipas de calabaza tostadas y saladas carrefour 125 g,125 g,1.55,12.4,carrefour,ladespensa
bebida lactea con cafe sabor baileys nescafe latte sin gluten 205 ml,205 ml,1.74,8.487804878048781,nescafe latte,ladespensa
margarina original tulipan sin gluten y sin lactosa 400 g,400 g,2.59,6.475,tulipan,ladespensa
aceite de oliva sabor 1 carbonell 1 l,1 l,6.19,6.19,carbonell,ladespensa
yogur griego stracciatella danone oikos pack de 4 unidades de 110 g,pack de 4 unidades de 110 g,2.79,6.340909090909091,oikos,ladespensa
pizza hawai carrefour 350 g,350 g,2.25,6.428571428571429,carrefour,ladespensa
regana el antequerano 150 g,150 g,1.99,13.266666666666667,Desconocida,ladespensa
aceite de oliva 04 la masia 1 l,1 l,5.19,5.19,la masia,ladespensa
judias verdes finas cortadas classic carrefour 360 g,360 g,1.2,3.3333333333333335,carrefour,ladespensa
mayonesa ybarra sin gluten y sin lactosa tarro 450 ml,450 ml,2.39,5.311111111111111,ybarra,ladespensa
pimiento del piquillo entero al ajillo classic carrefour 225 g,225 g,1.19,5.288888888888889,carrefour,ladespensa
yogur sabor macedonia carrefour classic pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,0.75,1.5,carrefour,ladespensa
pan de molde con cereales y semillas carrefour 675 g,675 g,1.59,2.3555555555555556,carrefour,ladespensa
leche entera pascual botella 15 l,botella 15 l,2.05,0.13666666666666666,pascual,ladespensa
chocolate negro peru 85 cacao ecologico carrefour bio 100 g,100 g,2.65,26.499999999999996,carrefour bio,ladespensa
masa para empanadillas y postres buitoni 160 g,160 g,1.15,7.187499999999999,buitoni,ladespensa
filetes de anchoa en aceite de girasol classic carrefour pack 3 unidades de 29 g,pack 3 unidades de 29 g,2.05,0.6833333333333332,carrefour,ladespensa
miel de flores carrefour classic 500 g,500 g,3.05,6.1,carrefour,ladespensa
colines saladitos carrefour 250 g,250 g,1.13,4.52,carrefour,ladespensa
patatas enteras classic carrefour sin sal anadida 400 g,400 g,1.9,4.749999999999999,carrefour,ladespensa
pizza de atun y bacon casa tarradellas 405 g,405 g,3.29,8.123456790123456,casa tarradellas,ladespensa
yogur sabor limon nestle la lechera pack de 2 unidades de 125 g,pack de 2 unidades de 125 g,1.43,5.72,la lechera,ladespensa
pizza de pollo carrefour 335 g,335 g,2.25,6.716417910447761,carrefour,ladespensa
tortillas de trigo y maiz carrefour sensation sin aceite de palma 10 ud,10 ud,2.09,0.209,carrefour,ladespensa
leche fermentada natural carrefour no lactosa sin lactosa pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,1.42,2.84,carrefour,ladespensa
yogur griego con fresa danone pack de 4 unidades de 110 g,pack de 4 unidades de 110 g,1.59,3.6136363636363638,danone,ladespensa
sandwich de pollo al curry bon appetit carrefour 200 g,200 g,3.29,16.45,bon appetit,ladespensa
lenteja categoria extra carrefour 1 kg,1 kg,2.09,2.09,carrefour,ladespensa
cafe molido natural descafeinado carrefour classic 250 g,250 g,2.85,11.4,carrefour,ladespensa
tortita de pollo y quesos fundidos aldelis 270 g,270 g,3.09,11.444444444444443,aldelis,ladespensa
mermelada de fresa temporada hero sin gluten 350 g,350 g,2.69,7.685714285714286,hero,ladespensa
leche entera pascual sin lactosa brik 1 l,brik 1 l,1.39,1.39,pascual,ladespensa
anacardo crudo original carrefour 200 g,200 g,2.69,13.45,carrefour,ladespensa
arroz redondo sos 1 kg,1 kg,1.88,1.88,sos,ladespensa
cafe latte macchiatto light carrefour sensation sin gluten 250 ml,250 ml,0.85,3.4,carrefour,ladespensa
pan de molde con corteza carrefour classic 460 g,460 g,0.8,1.7391304347826086,carrefour,ladespensa
pan de molde integral de trigo con corteza carrefour classic 820 g,820 g,1.18,1.4390243902439024,carrefour,ladespensa
conos de maiz matutano 3d 85 g,85 g,1.36,16.0,matutano,ladespensa
tomate frito orlando sin gluten pack de 3 unidades de 350 g,pack de 3 unidades de 350 g,2.95,2.8095238095238098,orlando,ladespensa
bebida de soja con calcio carrefour sin gluten brik 1 l,brik 1 l,0.64,0.64,carrefour,ladespensa
aceite de oliva original 04 carbonell 1 l,1 l,6.19,6.19,carbonell,ladespensa
bebida lactea desnatada al cacao proteina plus carrefour sensation sin gluten y sin azucar anadido 330 ml,330 ml,1.28,3.878787878787879,carrefour,ladespensa
sal marina refinada fina carrefour 1 kg,1 kg,0.4,0.4,carrefour,ladespensa
cafe latte descafeinado carrefour sensation sin gluten 250 ml,250 ml,0.85,3.4,carrefour,ladespensa
pizza de jamon y queso con salsa mozzarella pizza  salsa campofrio 360 g,360 g,3.09,8.583333333333334,campofrio,ladespensa
pizza de jamon y queso carrefour classic 400 g,400 g,2.39,5.975,carrefour,ladespensa
yogur griego de fresa carrefour extra sin gluten pack de 6 unidades de 125 g,pack de 6 unidades de 125 g,1.7,2.2666666666666666,carrefour,ladespensa
chocolate con leche de los alpes milka 125 g,125 g,1.78,14.24,milka,ladespensa
bebida lactea desnatada de vainilla proteina plus sensation carrefour sin gluten y sin azucar anadido 330 ml,330 ml,1.28,3.878787878787879,carrefour,ladespensa
pan de molde rebanada estilo artesano bimbo 500 g,500 g,2.79,5.58,bimbo,ladespensa
alubias cocidas categoria extra classic carrefour 400 g,400 g,0.8,2.0,carrefour,ladespensa
tomate frito carrefour tarro 550 g,550 g,0.88,1.5999999999999999,carrefour,ladespensa
pipas gigantes aguasal classic carrefour sin gluten 200 g,200 g,1.16,5.799999999999999,carrefour,ladespensa
patatas fritas al punto de sal lays sin gluten 248 g,248 g,2.69,10.846774193548386,lays,ladespensa
flan sabor vainilla con caramelo carrefour sin gluten pack de 6 unidades de 100 g,pack de 6 unidades de 100 g,1.05,1.7500000000000002,carrefour,ladespensa
leche entera ecologica carrefour bio brik 1 l,brik 1 l,1.26,1.26,carrefour eco,ladespensa
galletas de avena y naranja digestive gullon 425 g,425 g,2.15,5.0588235294117645,gullon,ladespensa
tortitas de arroz integrales sensation carrefour sin gluten 130 g,130 g,1.13,8.692307692307692,carrefour,ladespensa
cafe latte proteina sin azucar anadido mr big kaiku sin gluten sin lactosa 370 ml,370 ml,2.69,7.27027027027027,kaiku,ladespensa
fideua carrefour 500 g,500 g,0.8,1.6,carrefour,ladespensa
aceite de girasol koipe sol 1 l,1 l,2.59,2.59,koipesol,ladespensa
patatas fritas sabor vinagreta classic carrefour 150 g,150 g,1.2,8.0,carrefour,ladespensa
bizcochos rellenos de chocolate con leche cakechoc milka 175 g,175 g,3.05,17.428571428571427,milka,ladespensa
pannini de jamon y queso dr oetker 250 g,250 g,3.25,13.0,droetker,ladespensa
caldo de pollo avecrem gallina blanca sin gluten 30 pastillas,30 pastillas,3.69,0.123,gallina blanca,ladespensa
sandwich bacon con huevo carrefour 150 g,150 g,2.29,15.266666666666667,bon appetit,ladespensa
pan de molde centeno original carrefour si lactosa 675 g,675 g,1.38,2.0444444444444443,carrefour,ladespensa
phoskitos original 4 ud,4 ud,3.15,0.7875,phoskitos,ladespensa
mayonesa ligeresa sin lactosa tarro 425 g,425 g,2.35,5.529411764705883,ligeresa,ladespensa
huevo de chocolate con sorpresa kinder sorpresa sin gluten 6 ud,6 ud,6.99,1.165,kinder,ladespensa
pasta fideo cabellin carrefour classic 1 kg,1 kg,1.4,1.4,carrefour,ladespensa
yogur de fresa con grageas de chocolate nestle smarties pack de 2 unidades de 128 g,pack de 2 unidades de 128 g,1.99,7.7734375,nestle,ladespensa
postre lacteo con galleta maria nestle la lechera pack de 2 unidades de 125 g,pack de 2 unidades de 125 g,1.75,7.0,la lechera,ladespensa
kefir natural carrefour sensation pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,2.79,5.58,carrefour,ladespensa
salmorejo fresco garcia millan 1 l,1 l,3.95,3.95,garcia millan,ladespensa
tarta de queso carrefour original sin gluten 180 g,180 g,1.9,10.555555555555555,carrefour,ladespensa
salsa de miel y mostaza carrefour classic sin gluten envase 300 g,300 g,1.28,4.266666666666667,carrefour,ladespensa
mermelada de fresa categoria extra carrefour 410 g,410 g,1.49,3.6341463414634148,carrefour,ladespensa
bifidus natural carrefour classic sin azucares anadidos pack de 6 unidades de 125 g,pack de 6 unidades de 125 g,1.15,1.5333333333333332,carrefour,ladespensa
vinagre de manzana sin filtrar ecologico carrefour bio 500 ml,500 ml,2.25,4.5,carrefour bio,ladespensa
galletas maria gullon zero sin azucar 400 g,400 g,2.65,6.624999999999999,gullon,ladespensa
cocido madrileno litoral sin gluten 425 g,425 g,3.29,7.741176470588235,litoral,ladespensa
salsa ligera con aceite de girasol carrefour 500 ml,500 ml,1.59,3.18,carrefour,ladespensa
napolitanas rellenas de crema carrefour classic 320 g,320 g,1.55,4.84375,carrefour,ladespensa
aceitunas verdes rellenas de anchoa la espanola sin gluten 150 g,150 g,2.55,17.0,la espanola,ladespensa
pizza barbacoa casa tarradellas 440 g,440 g,3.29,7.4772727272727275,casa tarradellas,ladespensa
barritas de chocolate con leche y crema de avellanas white kinder bueno pack de 5 unidades de 39 g,pack de 5 unidades de 39 g,5.25,26.923076923076923,kinder,ladespensa
gelatina sabor frutos rojos proteina plus 0 materia grasa carrefour sin gluten pack de 4 unidades de 100 g,pack de 4 unidades de 100 g,1.47,3.675,carrefour,ladespensa
cafe capsulas intenso carrefour extra compatible con dolce gusto 16 unidades de 7 g,7 g,3.55,507.1428571428571,carrefour,ladespensa
cafe colombia en capsulas carrefour extra compratibles con nespresso 20 ud,20 ud,3.89,0.1945,carrefour,ladespensa
masa fresca para pizza fina casa tarradellas 260 g,260 g,1.49,5.730769230769231,casa tarradellas,ladespensa
alubias cocidas en salsa de tomate heinz 415 g,415 g,1.5,3.6144578313253013,heinz,ladespensa
sal marina fina carrefour 250 g,250 g,0.62,2.48,carrefour,ladespensa
pisto fritada de hortalizas  montey lata 420 g,lata 420 g,0.81,1.9285714285714288,montey,ladespensa
galletas de fibra integral zero gullon sin azucar 170 g,170 g,2.05,12.058823529411763,gullon,ladespensa
chocolate con leche y almendras carrefour extra sin gluten 200 g,200 g,1.99,9.95,carrefour,ladespensa
fresas carrefour classic 650 g,650 g,3.89,5.984615384615385,carrefour,ladespensa
barrita de chocolate con leche kinder maxi sin gluten 10 ud,10 ud,4.29,0.429,kinder,ladespensa
pizza de pollo y salsa barbacoa campofrio 400 g,400 g,3.25,8.125,campofrio,ladespensa
gazpacho con hortalizas frescas carrefour sin gluten 1 l,1 l,2.29,2.29,carrefour,ladespensa
aceite de oliva virgen extra carrefour extra 200 ml,200 ml,2.79,13.95,carrefour,ladespensa
churros crujientes y tiernos ultracongelados carrefour original 500 g,500 g,1.5,3.0,carrefour,ladespensa
leche entera vita calcio puleva brik 1 l,brik 1 l,1.39,1.39,puleva,ladespensa
natillas de vainilla altas en proteinas danone sin gluten pack de 4 unidades de 120 g,pack de 4 unidades de 120 g,1.99,4.145833333333333,danone,ladespensa
pepinillos pequenos en vinagre classic carrefour 230 g,230 g,1.5,6.521739130434782,carrefour,ladespensa
picos gourmet carrefour 130 g,130 g,1.59,12.230769230769232,carrefour,ladespensa
preparado de soja sabor mango sin azucar anadido alpro mas fruta sin gluten sin lactosa 400 g,400 g,2.59,6.475,alpro,ladespensa
arroz vaporizado largo brillante 1 kg,1 kg,1.99,1.99,brillante,ladespensa
ajetes trigueros gambas carrefour 450 g,450 g,2.89,6.4222222222222225,carrefour,ladespensa
macedonia de verduras classic carrefour sin sal anadida 320 g,320 g,0.9,2.8125,carrefour,ladespensa
yogur sabor platano danone sin gluten pack de 4 unidades de 120 g,pack de 4 unidades de 120 g,0.99,2.0625,danone,ladespensa
chapelas zebra dulcesol 3 ud,3 ud,1.09,0.36333333333333334,dulcesol,ladespensa
lentejas a la riojana original carrefour 430 g,430 g,1.38,3.2093023255813953,carrefour,ladespensa
bloque de helado de nata chocolate y vainilla carrefour 420 g,420 g,1.9,4.523809523809524,carrefour,ladespensa
peskitos pescanova 400 g,400 g,4.29,10.725,pescanova,ladespensa
pimienta negra molida carrefour 45 g,45 g,0.85,18.88888888888889,carrefour,ladespensa
perejil hoja carrefour classic 10 g,10 g,0.51,51.0,carrefour,ladespensa
guisantes extrafinos classic carrefour 230 g,230 g,1.09,4.739130434782608,carrefour,ladespensa
croquetas mini de jamon carrefour classic 500 g,500 g,1.52,3.04,carrefour,ladespensa
crema de cacao y leche con avellanas carrefour classic sin gluten 400 g,400 g,1.64,4.1,carrefour,ladespensa
helado de vainilla carrefour 480 g,480 g,2.39,4.979166666666667,carrefour,ladespensa
bebida de arroz calcio sin azucar anadido carrefour sin gluten brik 1 l,brik 1 l,1.1,1.1,carrefour,ladespensa
cebolla frita crujiente sensation carrefour 150 g,150 g,1.15,7.666666666666666,carrefour,ladespensa
galletas con pepitas de chocolate chips ahoy 400 g,400 g,5.85,14.624999999999998,chips ahoy,ladespensa
fideos orientales de ternera sensation carrefour 65 g,65 g,0.94,14.46153846153846,carrefour,ladespensa
kefir pastoret sin gluten 500 g,500 g,2.35,4.7,pastoret,ladespensa
nuez cascara carrefour granel 500 g aprox,500 g,2.44,4.88,carrefour,ladespensa
copa de chocolate con nata danone la copa pack de 2 unidades de 110 g,pack de 2 unidades de 110 g,2.15,9.772727272727272,danone,ladespensa
cereales rellenos de crema de avellana crocks sensation carrefour sin gluten 500 g,500 g,2.09,4.18,carrefour,ladespensa
galletas rellenas de crema de vainilla lotus biscoff 150 g,150 g,1.84,12.266666666666667,lotus,ladespensa
aperitivo de patata sabor original dipster carrefour 175 g,175 g,1.94,11.085714285714285,carrefour,ladespensa
lentejas con verduras classic carrefour 430 g,430 g,1.28,2.9767441860465116,carrefour,ladespensa
aceitunas negras cacerenas con hueso classic carrefour 200 g,200 g,1.12,5.6000000000000005,carrefour,ladespensa
patatas fritas onduladas sabor queso curado sensation carrefour sin guten 150 g,150 g,1.45,9.666666666666666,carrefour,ladespensa
cafe soluble natural nescafe classic pack de 10 ud,pack de 10 ud,1.8,0.18,nescafe,ladespensa
tomate frito con aceite de oliva solis sin gluten pack de 2 tarros de 460 g,pack de 2 tarros de 460 g,4.05,8.804347826086955,solis,ladespensa
pasta fideo n4 gallo 450 g,450 g,1.45,3.222222222222222,gallo,ladespensa
bifidus natural carrefour classic pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,0.8,1.6,carrefour,ladespensa
hummus de garbanzos con aceitunas de kalamata carrefour extra sin gluten 240 g,240 g,1.45,6.041666666666667,carrefour,ladespensa
yogur sabor  limon carrefour classic pack de 4 unidades de 125 g,pack de 4 unidades de 125 g,0.75,1.5,carrefour,ladespensa
pizza de atun y bacon carrefour classic 400 g,400 g,2.69,6.725,carrefour,ladespensa
chocolate negro 80 cacao seleccion carrefour 80 g,80 g,2.05,25.624999999999996,carrefour seleccion,ladespensa
chocolate negro con flor de sal selection carrefour 100 g,100 g,1.95,19.5,carrefour seleccion,ladespensa
aceite de oliva intenso 1 la masia garrafa 5 l,5 l,21.2,4.24,la masia,ladespensa
yogur liquido de frutas del bosque carrefour classic sin gluten 15 l,15 l,1.99,0.13266666666666665,carrefour,ladespensa
yogur natural azucarado danone sin gluten pack de 4 unidades de 120 g,pack de 4 unidades de 120 g,0.99,2.0625,danone,ladespensa
salsa cesar para ensaladas carrefour classic sin gluten envase 300 g,300 g,1.28,4.266666666666667,carrefour,ladespensa
baguette precocida carrefour classic pack de 2 unidades de 150 g,pack de 2 unidades de 150 g,0.99,3.3000000000000003,carrefour,ladespensa
braseado verdura con pollo carrefour 450 g,450 g,2.45,5.444444444444445,carrefour,ladespensa
leche proteina celta sin lactosa brik 1 l,brik 1 l,1.65,1.65,celta,ladespensa
cafe soluble natural nescafe classic 300 g,300 g,12.35,41.166666666666664,nescafe,ladespensa
mayonesa hellmanns sin gluten y sin lactosa tarro 650 ml,650 ml,4.29,6.6,hellmanns,ladespensa
arroz basmati tilda 1 kg,1 kg,3.59,3.59,sundari,ladespensa
nuggets rebozado fino recetas crujientes la cocinera 400 g,400 g,4.95,12.375,la cocinera,ladespensa
bebida de avena ecologica yosoy sin gluten brik 1 l,brik 1 l,2.15,2.15,yosoy,ladespensa
tiramisu carrefour original pack de 4 unidades de 90 g,pack de 4 unidades de 90 g,3.05,8.472222222222221,carrefour,ladespensa
besos de goma sabor fresa nata carrefour classic sin gluten 250 g,250 g,1.1,4.4,carrefour,ladespensa
petit sabor fresa carrefour kids en bolsitas pack de 4 unidades de 90 g,pack de 4 unidades de 90 g,1.7,4.722222222222222,carrefour,ladespensa
yogur con melocoton nestle la lechera pack de 2 unidades de 125 g,pack de 2 unidades de 125 g,1.56,6.24,la lechera,ladespensa
empanadillas de atun carrefour 500 g,500 g,1.9,3.8,carrefour,ladespensa
chocolate con leche nestle dolca sin gluten 100 g,100 g,1.54,15.4,nestle,ladespensa
caldo de verduras classic carrefour sin gluten brik 1 l,brik 1 l,0.99,0.99,carrefour,ladespensa
masa para empanadillas estilo argentino buitoni 350 g,350 g,2.29,6.542857142857144,buitoni,ladespensa
mini redondos de chocolate carrefour 155 g,155 g,1.79,11.548387096774194,carrefour,ladespensa
tortitas de maiz sabor jamon iberico bicentury 70 g,70 g,1.78,25.428571428571427,bicentury,ladespensa
mayonesa hellmanns sin gluten y sin lactosa envase 430 ml,430 ml,3.89,9.046511627906977,hellmanns,ladespensa
galletas rellenas de crema trio carrefour classic 2358 g,2358 g,2.05,0.8693808312128922,carrefour,ladespensa
fabada asturiana litoral sin gluten 980 g,980 g,5.69,5.806122448979592,litoral,ladespensa
chicles sabor menta orbit sin azucar 64 g,64 g,3.69,57.65625,orbit,ladespensa
galletas de mantequillas con tabletas de chocolate negro carrefour classic 150 g,150 g,1.4,9.333333333333334,carrefour,ladespensa
leche entera rio brik 1 l,brik 1 l,1.14,1.14,rio,ladespensa
crema de chocolate y caramelo extrafino nestle pack de 2 unidades de 70 g,pack de 2 unidades de 70 g,1.78,12.714285714285714,nestle,ladespensa
pasas sultanas carrefour 350 g,350 g,2.49,7.114285714285716,carrefour,ladespensa
petit sabor fresa y platano danone danonino sin gluten pack de 4 unidades de 100 g,pack de 4 unidades de 100 g,2.29,5.725,danonino,ladespensa
aceitunas verdes manzanilla sin hueso carrefour 400 g,400 g,2.79,6.975,carrefour,ladespensa
bizcocho recubierto de frambuesa y chocolate pims fontaneda 150 g,150 g,3.29,21.933333333333334,lu,ladespensa
cereales de maiz corn flakes kelloggs 500 g,500 g,2.99,5.98,kelloggs,ladespensa
pasta fideo entrefino carrefour classic 500 g,500 g,0.8,1.6,carrefour,ladespensa
filete de caballa del sur en aceite de girasol classic carrefour pack 3 unidades de 65 g,pack 3 unidades de 65 g,1.89,0.63,carrefour,ladespensa
leche semidesnatada central lechera asturiana brik 500 ml,brik 500 ml,0.77,1.54,central lechera asturiana,ladespensa
caldo de carne knorr sin gluten 24 pastillas,24 pastillas,2.85,0.11875000000000001,knorr,ladespensa
pizza de atun fina y crujiente forno di pietra buitoni 345 g,345 g,3.65,10.579710144927537,buitoni,ladespensa
galletas mini wafers milka 110 g ,110 g,2.25,20.454545454545453,milka,ladespensa
pipas peladas y fritas classic carrefour 200 g,200 g,1.1,5.5,carrefour,ladespensa
cafe soluble descafeinado carrefour classic 200 g,200 g,4.95,24.75,carrefour,ladespensa
snacks de chifles hojuelas de platano con sal tortolines 105 g,105 g,1.66,15.80952380952381,tortolines,ladespensa
yogur griego sabor caramelo danone pack de 4 unidades de 110 g,pack de 4 unidades de 110 g,1.59,3.6136363636363638,danone,ladespensa
pizza barbacoa carrefour 350 g,350 g,2.15,6.142857142857143,carrefour,ladespensa
nuggets recetas crujientes la cocinera 350 g,350 g,4.95,14.142857142857144,la cocinera,ladespensa
gazpacho con aceite de oliva virgen extra carrefour sin gluten pack de 3 unidades de 330 ml,pack de 3 unidades de 330 ml,2.15,2.1717171717171717,carrefour,ladespensa
tortitas de maiz bicentury sin gluten 130 g,130 g,1.94,14.923076923076922,bicentury,ladespensa
leche desnatada enriquecida en proteinas calcio y vitaminas k d y b12 puleva sin lactosa 1 l,1 l,1.65,1.65,puleva,ladespensa
natillas de vainilla nestle la lechera pack de 4 unidades de 115 g,pack de 4 unidades de 115 g,2.15,4.673913043478261,la lechera,ladespensa
garbanzo categoria extra carrefour 1 kg,1 kg,2.19,2.19,carrefour,ladespensa
aceite de oliva virgen extra coosur 5 l,5 l,28.3,5.66,coosur,ladespensa
croquetas de cocido casero y jamon serrano la cocinera 500 g ,500 g,4.95,9.9,la cocinera,ladespensa
esparragos blancos gruesos 612 carrefour 325 g,325 g,2.89,8.892307692307693,carrefour,ladespensa
regaliz de goma sabor fresa rellenos con zumo de fruta fini 125 g,125 g,1.12,8.96,fini,ladespensa
coco en trozos carrefour 125 g,125 g,1.69,13.52,carrefour,ladespensa
postre lacteo sabor vainilla proteina plus carrefour sensation sin gluten y sin azucar anadido 200 g,200 g,1.25,6.25,carrefour,ladespensa
bebida de arroz ecologica carrefour bio brik 1 l,brik 1 l,1.54,1.54,carrefour bio,ladespensa
atun claro al natural classic carrefour pack de 3 latas de 104 g,pack de 3 latas de 104 g,3.89,12.467948717948719,carrefour,ladespensa
gelatina light sabor fresa sin azucar anadido carrefour sin gluten pack de 6 unidades de 100 g,pack de 6 unidades de 100 g,0.98,1.6333333333333333,carrefour,ladespensa
