codigo_producto,marca,nombre,categoria,precio_actual,precio_anterior,precio_por_unidad,promocion,patrocinado,imagen_url,producto_url,fecha_extraccion
1368042,LINDT,Chocolate 85% Cacao Excellence 100 Gr,Despensa,"4,99 €",,"49,90 €/1 Kg","Acumulas en tu cheque+0,80 €",No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-diferido.png,https://tienda.consum.es/es/p/chocolate-85-cacao-excellence/1368042,2025-10-18 10:22:18
7305159,LINDT,Chocolate 90% Cacao Excellence 100 Gr,Despensa,"5,49 €",,"54,90 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7305159_001.jpg?t=20210127083002,https://tienda.consum.es/es/p/chocolate-90-cacao-excellence/7305159,2025-10-18 10:31:08
7045359,LINDT,Chocolate Naranja Excellent 100 Gr,Despensa,"3,99 €",,"39,90 €/1 Kg","Acumulas en tu cheque+0,80 €",No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-diferido.png,https://tienda.consum.es/es/p/chocolate-naranja-excellent/7045359,2025-10-18 10:22:18
7305167,LINDT,Chocolate Negro Flor de Sal Excellence 100 Gr,Despensa,"3,99 €",,"39,90 €/1 Kg","Acumulas en tu cheque+0,80 €",No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-diferido.png,https://tienda.consum.es/es/p/chocolate-negro-flor-de-sal-excellence/7305167,2025-10-18 10:23:12
7444789,LINDT,Chocolate con Leche 100 Gr,Despensa,"2,49 €","2,99 €","24,90 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/chocolate-con-leche/7444789,2025-10-18 10:24:07
7465656,LINDT,Pralines Dubai 90 Gr,Despensa,"12,99 €",,"144,33 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7465656_001.jpg?t=20251014091502,https://tienda.consum.es/es/p/pralines-dubai/7465656,2025-10-18 10:39:51
7465651,LINDT,Snack Dubai 40 Gr,Despensa,"3,99 €",,"9,98 €/100 Gr",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7465651_001.jpg?t=20251014091502,https://tienda.consum.es/es/p/snack-dubai/7465651,2025-10-18 10:39:51
7465649,LINDT,Tableta Style Dubai 145 Gr,Despensa,"9,99 €",,"68,90 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7465649_001.jpg?t=20251014091502,https://tienda.consum.es/es/p/tableta-style-dubai/7465649,2025-10-18 10:39:51
7307395,LOLITA,Patatas Fritas Lisas Bolsa 140 Gr,Despensa,"1,39 €",,"9,93 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7307395_001.jpg?t=20231027040001,https://tienda.consum.es/es/p/patatas-fritas-lisas-bolsa/7307395,2025-10-18 10:31:48
7293707,LORENZ,Saltletts Classic Palitos Pretzel 75 Gr,Despensa,"1,35 €",,"18,00 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7293707_001.jpg?t=20240106040002,https://tienda.consum.es/es/p/saltletts-classic-palitos-pretzel/7293707,2025-10-18 10:32:01
7400245,LOTUS,Crema para Untar de Galleta Biscoff 400 Gr,Despensa,"3,09 €","3,69 €","7,73 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/crema-para-untar-de-galleta-biscoff/7400245,2025-10-18 10:23:39
7233039,LOTUS,Galleta Caramelizada 12 Packs 2 uds Biscoff 186 Gr,Despensa,"1,55 €",,"8,33 €/1 Kg","Acumulas en tu cheque+0,25 €",No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-diferido.png,https://tienda.consum.es/es/p/galleta-caramelizada-12-packs-2-uds-biscoff/7233039,2025-10-18 10:22:45
7445307,LOTUS,Galleta Caramelizada Biscoff 250 Gr,Despensa,"1,85 €",,"7,40 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7445307_001.jpg?t=20240717130001,https://tienda.consum.es/es/p/galleta-caramelizada-biscoff/7445307,2025-10-18 10:37:17
7444982,LOTUS,Galleta Caramelizada Rellena Chocolate Biscoff 150 Gr,Despensa,"1,39 €","1,79 €","9,26 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/galleta-caramelizada-rellena-chocolate-biscoff/7444982,2025-10-18 10:24:07
7445310,LOTUS,Galleta Caramelizada Rellena Vainilla Biscoff 150 Gr,Despensa,"1,39 €","1,79 €","9,26 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/galleta-caramelizada-rellena-vainilla-biscoff/7445310,2025-10-18 10:24:07
7465995,LOTUS,Gofres Lieja con Perlas de Azúcar 5 x 50 Gr,Despensa,"2,79 €",,"11,16 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7465995_001.jpg?t=20250909170002,https://tienda.consum.es/es/p/gofres-lieja-con-perlas-de-azucar/7465995,2025-10-18 10:39:23
7437531,LU,Galleta Mikado Chocolate Blanco 70 Gr,Despensa,"2,25 €",,"32,14 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7437531_001.jpg?t=20240418040004,https://tienda.consum.es/es/p/galleta-mikado-chocolate-blanco/7437531,2025-10-18 10:36:51
7298516,LU,Galleta Mikado Chocolate Negro 75 Gr,Despensa,"2,25 €",,"30,00 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7298516_001.jpg?t=20250301091503,https://tienda.consum.es/es/p/galleta-mikado-chocolate-negro/7298516,2025-10-18 10:30:54
7202034,LU,Galleta Mikado con Chocoleche 75 Gr,Despensa,"2,25 €",,"30,00 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7202034_001.jpg?t=20240720170002,https://tienda.consum.es/es/p/galleta-mikado-con-chocoleche/7202034,2025-10-18 10:27:11
7112605,LU,Galleta Mini Príncipe 160 Gr,Despensa,"1,99 €",,"12,44 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7112605_001.jpg?t=20250606091502,https://tienda.consum.es/es/p/galleta-mini-principe/7112605,2025-10-18 10:30:21
7185374,LU,Galleta Principe Estrella 225 Gr,Despensa,"2,25 €","2,75 €","10,00 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/galleta-principe-estrella/7185374,2025-10-18 10:22:45
7214476,LU,Galleta Rellena Chocolate Pack de 3 3 x 300 Gr,Despensa,"5,85 €",,"6,50 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7214476_001.jpg?t=20220430040005,https://tienda.consum.es/es/p/galleta-rellena-chocolate-pack-de-3/7214476,2025-10-18 10:28:31
7212335,LU,Galleta Rellena Chocolate Príncipe 300 Gr,Despensa,"2,30 €",,"7,67 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7212335_001.jpg?t=20240125040001,https://tienda.consum.es/es/p/galleta-rellena-chocolate-principe/7212335,2025-10-18 10:27:18
7185361,LU,Galletas Principe Estrella con Chocolate Blanco 225 Gr,Despensa,"2,25 €","2,75 €","10,00 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/galletas-principe-estrella-con-chocolate-blanco/7185361,2025-10-18 10:22:45
7220945,LU,Galletas Príncipe Maxi Choc 250 Gr,Despensa,"2,15 €","2,55 €","8,60 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/galletas-principe-maxi-choc/7220945,2025-10-18 10:22:45
7439821,LU,Galletas Tuc Queso 100 Gr,Despensa,"1,49 €",,"14,90 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7439821_001.jpg?t=20250402091502,https://tienda.consum.es/es/p/galletas-tuc-queso/7439821,2025-10-18 10:36:57
7331184,LU,Tuc Crackers Pack de 2 Unidades 2 x 100 Gr,Despensa,"1,90 €","2,25 €","9,50 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/tuc-crackers-pack-de-2-unidades/7331184,2025-10-18 10:23:19
7042369,LUENGO,Alubia Blanca Cocida Frasco 400 Gr,Despensa,"1,30 €",,"3,25 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7042369_001.jpg?t=20230202040004,https://tienda.consum.es/es/p/alubia-blanca-cocida-frasco/7042369,2025-10-18 10:25:32
7021116,LUENGO,Alubia Blanca Larga 500 Gr,Despensa,"2,04 €",,"4,08 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7021116_001.jpg?t=20200912083002,https://tienda.consum.es/es/p/alubia-blanca-larga/7021116,2025-10-18 10:27:51
7466431,LUENGO,Alubia Cocida 200 Gr,Despensa,"0,89 €",,"4,45 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7466431_001.jpg?t=20250923091505,https://tienda.consum.es/es/p/alubia-cocida/7466431,2025-10-18 10:39:31
7012573,LUENGO,Alubia Cocida Granja Frasco 400 Gr,Despensa,"1,59 €",,"3,98 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7012573_001.jpg?t=20240720170002,https://tienda.consum.es/es/p/alubia-cocida-granja-frasco/7012573,2025-10-18 10:28:51
7304207,LUENGO,Alubia Cocida Origen 100% Nacional 400 Gr,Despensa,"1,49 €",,"3,73 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7304207_001.jpg?t=20210910040003,https://tienda.consum.es/es/p/alubia-cocida-origen-100-nacional/7304207,2025-10-18 10:31:08
7419141,LUENGO,Alubia Negrita Paquete 500 Gr,Despensa,"1,56 €",,"3,12 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7419141_001.jpg?t=20230503040002,https://tienda.consum.es/es/p/alubia-negrita-paquete/7419141,2025-10-18 10:35:25
7012565,LUENGO,Alubia Pinta Cocida Frasco 400 Gr,Despensa,"1,59 €",,"3,98 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7012565_001.jpg?t=20240202040001,https://tienda.consum.es/es/p/alubia-pinta-cocida-frasco/7012565,2025-10-18 10:25:19
7022473,LUENGO,Alubia Roja Cocida Frasco 400 Gr,Despensa,"1,59 €",,"3,98 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7022473_001.jpg?t=20231025040008,https://tienda.consum.es/es/p/alubia-roja-cocida-frasco/7022473,2025-10-18 10:28:18
7044006,LUENGO,Alubia con Verduras Frasco 400 Gr,Despensa,"1,49 €",,"3,73 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7044006_001.jpg?t=20230303040001,https://tienda.consum.es/es/p/alubia-con-verduras-frasco/7044006,2025-10-18 10:28:18
7012412,LUENGO,Garbanza Blanca 500 Gr,Despensa,"2,59 €",,"5,18 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7012412_001.jpg?t=20200923183530,https://tienda.consum.es/es/p/garbanza-blanca/7012412,2025-10-18 10:27:51
7466436,LUENGO,Garbanzo Cocido 200 Gr,Despensa,"0,89 €",,"4,45 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7466436_001.jpg?t=20250923091505,https://tienda.consum.es/es/p/garbanzo-cocido/7466436,2025-10-18 10:39:31
7042364,LUENGO,Garbanzo Cocido Frasco 400 Gr,Despensa,"1,30 €",,"3,25 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7042364_001.jpg?t=20230202040004,https://tienda.consum.es/es/p/garbanzo-cocido-frasco/7042364,2025-10-18 10:25:32
7385771,LUENGO,Garbanzo Cocido Sin gluten 100% Nacional 400 Gr,Despensa,"1,49 €",,"3,73 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7385771_001.jpg?t=20210910040003,https://tienda.consum.es/es/p/garbanzo-cocido-sin-gluten-100-nacional/7385771,2025-10-18 10:34:02
7289791,LUENGO,Garbanzo Pedrosillano Paquete 500 Gr,Despensa,"1,83 €",,"3,66 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7289791_001.jpg?t=20240629091501,https://tienda.consum.es/es/p/garbanzo-pedrosillano-paquete/7289791,2025-10-18 10:30:40
7059520,LUENGO,Garbanzos Espinacas Frasco 370 Gr,Despensa,"1,49 €",,"4,03 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7059520_001.jpg?t=20230303040001,https://tienda.consum.es/es/p/garbanzos-espinacas-frasco/7059520,2025-10-18 10:25:52
7466444,LUENGO,Lenteja Cocida 200 Gr,Despensa,"0,89 €",,"4,45 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7466444_001.jpg?t=20250923091505,https://tienda.consum.es/es/p/lenteja-cocida/7466444,2025-10-18 10:39:31
7042000,LUENGO,Lenteja Cocida Pardina Frasco 400 Gr,Despensa,"1,30 €",,"3,25 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7042000_001.jpg?t=20230202040004,https://tienda.consum.es/es/p/lenteja-cocida-pardina-frasco/7042000,2025-10-18 10:25:32
7022460,LUENGO,Lenteja Pardina 500 Gr,Despensa,"2,07 €",,"4,14 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7022460_001.jpg?t=20250228170002,https://tienda.consum.es/es/p/lenteja-pardina/7022460,2025-10-18 10:25:25
7419146,LUENGO,Lenteja Rápida Paquete 500 Gr,Despensa,"1,99 €",,"3,98 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7419146_001.jpg?t=20230503040002,https://tienda.consum.es/es/p/lenteja-rapida-paquete/7419146,2025-10-18 10:35:25
7380025,LUENGO,Lentejas Peladas Bolsa Doypack 400 Gr,Despensa,"2,23 €",,"5,58 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7380025_001.jpg?t=20250519170002,https://tienda.consum.es/es/p/lentejas-peladas-bolsa-doypack/7380025,2025-10-18 10:33:43
7362556,LUNA,Mantecadas Luna 370 Gr,Despensa,"1,79 €",,"4,84 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7362556_001.jpg?t=20200904083005,https://tienda.consum.es/es/p/mantecadas-luna/7362556,2025-10-18 10:33:01
7438708,LUNA,Mojicones con Aceite de Oliva Virgen Extra 600 Gr,Despensa,"2,49 €",,"4,15 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7438708_001.jpg?t=20240503040005,https://tienda.consum.es/es/p/mojicones-con-aceite-de-oliva-virgen-extra/7438708,2025-10-18 10:36:44
7325699,LUNA,Mojicón con Pepitas de Chocolate 240 Gr,Despensa,"1,79 €",,"7,46 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7325699_001.jpg?t=20201018083004,https://tienda.consum.es/es/p/mojicon-con-pepitas-de-chocolate/7325699,2025-10-18 10:31:48
7394021,LURPAK,Fácil Untar con Sal Tarrina 200 Gr,Despensa,"3,49 €","4,79 €","17,45 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/facil-untar-con-sal-tarrina/7394021,2025-10-18 10:23:39
7116499,MAGGI,Jugoso al Horno Hierbas Provenzales 34 Gr,Despensa,"1,19 €",,"3,50 €/100 Gr",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7116499_001.jpg?t=20240819130004,https://tienda.consum.es/es/p/jugoso-al-horno-hierbas-provenzales/7116499,2025-10-18 10:26:38
7150675,MAGGI,Jugoso al Horno a la Barbacoa 30 Gr,Despensa,"1,19 €",,"3,97 €/100 Gr",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7150675_001.jpg?t=20240819130004,https://tienda.consum.es/es/p/jugoso-al-horno-a-la-barbacoa/7150675,2025-10-18 10:28:37
710343,MAGGI,Pasta Oriental Pollo Bolsa 71 Gr,Despensa,"0,80 €","0,95 €","11,27 €/1 Kg",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/pasta-oriental-pollo-bolsa/710343,2025-10-18 10:22:18
7185952,MAGGI,Puré Patatas Bol 50 Gr,Despensa,"1,29 €",,"25,80 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7185952_001.jpg?t=20200905083003,https://tienda.consum.es/es/p/pure-patatas-bol/7185952,2025-10-18 10:29:38
7462674,MAGGI,Rebozado Airfryer Crispy Chiken 66 Gr,Despensa,"1,39 €",,"21,06 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7462674_001.jpg?t=20250701091503,https://tienda.consum.es/es/p/rebozado-airfryer-crispy-chiken/7462674,2025-10-18 10:39:10
382226,MAILLE,Mostaza Dijón Originale Frasco 215 Gr,Despensa,"3,65 €",,"16,98 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/382226_001.jpg?t=20210713040003,https://tienda.consum.es/es/p/mostaza-dijon-originale-frasco/382226,2025-10-18 10:25:00
446807,MAILLE,Mostaza a L'Ancienne Frasco 210 Gr,Despensa,"3,65 €",,"17,38 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/446807_001.jpg?t=20210127083002,https://tienda.consum.es/es/p/mostaza-a-lancienne-frasco/446807,2025-10-18 10:28:51
7248859,MAILLE,Mostaza a la Miel Frasco 230 Gr,Despensa,"3,65 €",,"15,87 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7248859_001.jpg?t=20241112091503,https://tienda.consum.es/es/p/mostaza-a-la-miel-frasco/7248859,2025-10-18 10:29:11
7464498,MAINA,Chocopanettone 750 Gr,Despensa,"10,95 €",,"14,60 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7464498_001.jpg?t=20251015130002,https://tienda.consum.es/es/p/chocopanettone/7464498,2025-10-18 10:39:44
7464543,MAINA,Panettone Estilo Dubai 750 Gr,Despensa,"12,95 €",,"17,27 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7464543_001.jpg?t=20251011091501,https://tienda.consum.es/es/p/panettone-estilo-dubai/7464543,2025-10-18 10:39:44
7394141,MAISON,Coulant de Chocolate 2 x 90 Gr,Despensa,"2,99 €",,"16,61 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7394141_001.jpg?t=20220310040005,https://tienda.consum.es/es/p/coulant-de-chocolate/7394141,2025-10-18 10:34:16
7233385,MAIZENA,Harina de Maíz Caja 400 Gr,Despensa,"2,99 €",,"7,48 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7233385_001.jpg?t=20210424040005,https://tienda.consum.es/es/p/harina-de-maiz-caja/7233385,2025-10-18 10:27:25
7141377,MAIZENA,Preparado para Crepes Botella 198 Gr,Despensa,"2,59 €",,"13,08 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7141377_001.jpg?t=20210325040004,https://tienda.consum.es/es/p/preparado-para-crepes-botella/7141377,2025-10-18 10:29:31
7193886,MALDON,Escamas de Sal Marina Caja 125 Gr,Despensa,"3,25 €",,"26,00 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7193886_001.jpg?t=20211113040003,https://tienda.consum.es/es/p/escamas-de-sal-marina-caja/7193886,2025-10-18 10:27:04
7429202,MALTESERS,Bolas de Cereal Cubiertas de Chocolate 175 Gr,Despensa,"3,99 €",,"22,80 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7429202_001.jpg?t=20231110040001,https://tienda.consum.es/es/p/bolas-de-cereal-cubiertas-de-chocolate/7429202,2025-10-18 10:36:04
7393726,MAPLE JOE,Jarabe de Arce 150 Gr,Despensa,"4,49 €",,"29,93 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7393726_001.jpg?t=20220311040005,https://tienda.consum.es/es/p/jarabe-de-arce/7393726,2025-10-18 10:34:16
7397599,MARCILLA,Café Colombia Cápsulas 20 U,Despensa,"6,39 €",,"0,32 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7397599_001.jpg?t=20240518091501,https://tienda.consum.es/es/p/cafe-colombia-capsulas/7397599,2025-10-18 10:34:22
7288926,MARCILLA,Café Cortado Cremoso Tassimo 16 U,Despensa,"5,89 €",,"0,37 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7288926_001.jpg?t=20240518091501,https://tienda.consum.es/es/p/cafe-cortado-cremoso-tassimo/7288926,2025-10-18 10:30:34
2633303,MARCILLA,Café Creme Express Molido 250 Gr,Despensa,"5,45 €",,"21,80 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/2633303_001.jpg?t=20241112091502,https://tienda.consum.es/es/p/cafe-creme-express-molido/2633303,2025-10-18 10:25:13
7363166,MARCILLA,Café Descafeinado 20 Cápsulas 20 U,Despensa,"6,39 €",,"0,32 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7363166_001.jpg?t=20240521091501,https://tienda.consum.es/es/p/cafe-descafeinado-20-capsulas/7363166,2025-10-18 10:33:01
7207038,MARCILLA,Café Descafeinado Mezcla 200 Gr,Despensa,"4,79 €",,"23,95 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7207038_001.jpg?t=20201016083004,https://tienda.consum.es/es/p/cafe-descafeinado-mezcla/7207038,2025-10-18 10:27:11
7207046,MARCILLA,Café Descafeinado Natural 200 Gr,Despensa,"4,79 €",,"23,95 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7207046_001.jpg?t=20201004083003,https://tienda.consum.es/es/p/cafe-descafeinado-natural/7207046,2025-10-18 10:27:11
7277320,MARCILLA,Café Espresso Tassimo Cápsulas 16 U,Despensa,"5,89 €",,"0,37 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7277320_001.jpg?t=20240521091501,https://tienda.consum.es/es/p/cafe-espresso-tassimo-capsulas/7277320,2025-10-18 10:30:05
64170,MARCILLA,Café Express Molido Mezcla 250 Gr,Despensa,"5,45 €",,"21,80 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/64170_001.jpg?t=20241112091502,https://tienda.consum.es/es/p/cafe-express-molido-mezcla/64170,2025-10-18 10:24:40
7382299,MARCILLA,Café Grano Natural 500 Gr,Despensa,"11,99 €",,"23,98 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7382299_001.jpg?t=20210702040004,https://tienda.consum.es/es/p/cafe-grano-natural/7382299,2025-10-18 10:33:49
7363158,MARCILLA,Café Intenso 20 Cápsulas 20 U,Despensa,"6,39 €",,"0,32 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7363158_001.jpg?t=20240521091501,https://tienda.consum.es/es/p/cafe-intenso-20-capsulas/7363158,2025-10-18 10:33:01
7277312,MARCILLA,Café Largo Tassimo Cápsulas 16 U,Despensa,"5,89 €",,"0,37 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7277312_001.jpg?t=20240518091501,https://tienda.consum.es/es/p/cafe-largo-tassimo-capsulas/7277312,2025-10-18 10:30:27
7443083,MARCILLA,Café Molido Crème Express Descafeinado 200 Gr,Despensa,"5,45 €",,"27,25 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7443083_001.jpg?t=20240618130001,https://tienda.consum.es/es/p/cafe-molido-creme-express-descafeinado/7443083,2025-10-18 10:37:04
353748,MARCILLA,Café Molido Mezcla 50/50 250 Gr,Despensa,"4,79 €",,"19,16 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/353748_001.jpg?t=20240819130004,https://tienda.consum.es/es/p/cafe-molido-mezcla-50-50/353748,2025-10-18 10:24:53
7241537,MARCILLA,Café Molido Mezcla 50/50 500 Gr,Despensa,"7,59 €",,"15,18 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7241537.jpg?t=20250925094455,https://tienda.consum.es/es/p/cafe-molido-mezcla-50-50/7241537,2025-10-18 10:30:05
353565,MARCILLA,Café Molido Natural 250 Gr,Despensa,"4,79 €",,"19,16 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/353565_001.jpg?t=20240720170002,https://tienda.consum.es/es/p/cafe-molido-natural/353565,2025-10-18 10:24:53
7241532,MARCILLA,Café Molido Natural 500 Gr,Despensa,"7,59 €",,"15,18 €/1 Kg",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7241532.jpg?t=20250925094452,https://tienda.consum.es/es/p/cafe-molido-natural/7241532,2025-10-18 10:30:34
7363153,MARCILLA,Café Ristretto 20 Cápsulas 20 U,Despensa,"6,39 €",,"0,32 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7363153_001.jpg?t=20240518091501,https://tienda.consum.es/es/p/cafe-ristretto-20-capsulas/7363153,2025-10-18 10:33:01
7243835,MARCILLA,Café Senseo Descafeinado Monodosis 28 U,Despensa,"5,75 €",,"0,21 €/1 U",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7243835_001.jpg?t=20240523091501,https://tienda.consum.es/es/p/cafe-senseo-descafeinado-monodosis/7243835,2025-10-18 10:29:38
